uri,label_zh,label_en,label_es,label_fr,broader_links
http://aims.fao.org/aos/agrovoc/c_10935,荧光,fluorescence,Fluorescencia,fluorescence,0
http://aims.fao.org/aos/agrovoc/c_13316,磷光,phosphorescence,Fosforescencia,phosphorescence,0
http://aims.fao.org/aos/agrovoc/c_37307,热发光,thermoluminescence,Termoluminescencia,thermoluminescence,0
http://aims.fao.org/aos/agrovoc/c_12942,乳光,opalescence,Opalescencia,opalescence,0
http://aims.fao.org/aos/agrovoc/c_13483,偏振,polarization,Polarización,polarisation,0
http://aims.fao.org/aos/agrovoc/c_14960,半透明,translucence,Traslucencia,translucidité,0
http://aims.fao.org/aos/agrovoc/c_14964,透明性,transparency (optical),Transparencia (óptica),transparence (optique),0
http://aims.fao.org/aos/agrovoc/c_15043,浊度,turbidity,Turbidez,turbidité,0
http://aims.fao.org/aos/agrovoc/c_28412,折射率,refractive index,Índice de refracción,indice de réfraction,0
http://aims.fao.org/aos/agrovoc/c_28538,反射比,reflectance,Reflectancia,réflectance,0
http://aims.fao.org/aos/agrovoc/c_33924,吸光度,absorbance,Absorbancia,absorbance,0
http://aims.fao.org/aos/agrovoc/c_50122,衍射,diffraction,Difracción,diffraction,0
http://aims.fao.org/aos/agrovoc/c_5718,渗透性,permeability,Permeabilidad,perméabilité,0
http://aims.fao.org/aos/agrovoc/c_25304,持水量,water holding capacity,Capacidad de retención de agua,capacité de rétention d'eau,0
http://aims.fao.org/aos/agrovoc/c_34125,土壤水力学性质,soil hydraulic properties,Propiedad hidráulica del suelo,propriété hydraulique du sol,0
http://aims.fao.org/aos/agrovoc/c_5753,酸碱度,pH,pH,pH,0
http://aims.fao.org/aos/agrovoc/c_33956,血液pH值,blood pH,pH de la sangre,pH du sang,0
http://aims.fao.org/aos/agrovoc/c_34901,土壤pH值,soil pH,pH del suelo,pH du sol,0
http://aims.fao.org/aos/agrovoc/c_36313,根际pH值,rhizosphere pH,pH de la rizosfera,pH de la rhizosphère,0
http://aims.fao.org/aos/agrovoc/c_6426,放射性,radioactivity,Radiactividad,radioactivité,0
http://aims.fao.org/aos/agrovoc/c_6482,氧化还原电位,redox potential,Potencial redox,potentiel redox,0
http://aims.fao.org/aos/agrovoc/c_6553,流变性能,rheological properties,Propiedad reológica,propriété rhéologique,0
http://aims.fao.org/aos/agrovoc/c_24152,稠度,consistency,Consistencia,consistance,0
http://aims.fao.org/aos/agrovoc/c_15219,黏性,viscosity,Viscosidad,viscosité,0
http://aims.fao.org/aos/agrovoc/c_7409,黏稠度,stickiness,Adhesividad,adhésivité,0
http://aims.fao.org/aos/agrovoc/c_28498,可塑性,plasticity,Plasticidad,plasticité,0
http://aims.fao.org/aos/agrovoc/c_28582,铺展性,spreadability,Untosidad,tartinabilité,0
http://aims.fao.org/aos/agrovoc/c_6751,盐度,salinity,Salinidad,salinité,0
http://aims.fao.org/aos/agrovoc/c_35317,土壤盐渍度,soil salinity,Salinidad del suelo,salinité du sol,0
http://aims.fao.org/aos/agrovoc/c_7233,溶解度,solubility,Solubilidad,solubilité,0
http://aims.fao.org/aos/agrovoc/c_7531,表面张力,surface tension,Tensión de la superficie,tension superficielle,0
http://aims.fao.org/aos/agrovoc/c_7718,热力性质,thermal properties,Propiedad térmica,propriété thermique,0
http://aims.fao.org/aos/agrovoc/c_7200,土壤热量状况,soil thermal regimes,Régimen térmico del suelo,régime thermique du sol,0
http://aims.fao.org/aos/agrovoc/c_7282,比热,specific heat,Calor específico,chaleur spécifique,0
http://aims.fao.org/aos/agrovoc/c_7657,温度,temperature,Temperatura,température,0
http://aims.fao.org/aos/agrovoc/c_230,气温,air temperature,Temperatura del aire,température de l'air,0
http://aims.fao.org/aos/agrovoc/c_34204,环境空气温度,environmental air temperature,Temperatura del aire ambiental,température de l'air ambiant,0
http://aims.fao.org/aos/agrovoc/c_3764,体温过高,hyperthermia,Hipertermia,hyperthermie,0
http://aims.fao.org/aos/agrovoc/c_11692,体温过低,hypothermia,Hipotermia,hypothermie,0
http://aims.fao.org/aos/agrovoc/c_13770,直肠温度,rectal temperature,Temperatura rectal,température rectale,0
http://aims.fao.org/aos/agrovoc/c_14324,皮肤温度,skin temperature,Temperatura de la piel,température de la peau,0
http://aims.fao.org/aos/agrovoc/c_1743,冷,cold,Frio,froid,0
http://aims.fao.org/aos/agrovoc/c_2598,环境温度,environmental temperature,Temperatura ambiental,température ambiante,0
http://aims.fao.org/aos/agrovoc/c_34205,环境水温,environmental water temperature,Temperatura del agua ambiental,température d'eau environnementale,0
http://aims.fao.org/aos/agrovoc/c_7197,土壤温度,soil temperature,Temperatura del suelo,température du sol,0
http://aims.fao.org/aos/agrovoc/c_16599,根部温度,root temperature,Temperatura de las raíces,température des racines,0
http://aims.fao.org/aos/agrovoc/c_16063,水温,water temperature,Temperatura del agua,température de l'eau,0
http://aims.fao.org/aos/agrovoc/c_29551,大气温度,atmospheric temperature,Temperatura de la atmósfera,température de l'atmosphère,0
http://aims.fao.org/aos/agrovoc/c_14851,热容量,thermal capacity,Capacidad térmica,capacité calorifique,0
http://aims.fao.org/aos/agrovoc/c_14852,热导率,thermal conductivity,Conductividad térmica,conductivité thermique,0
http://aims.fao.org/aos/agrovoc/c_9000165,热惯性,thermal inertia,Inercia térmica,inertie thermique,0
http://aims.fao.org/aos/agrovoc/c_7720,热化学性质,thermochemical properties,Propiedad termoquímica,propriété thermochimique,0
http://aims.fao.org/aos/agrovoc/c_8312,持水性,water binding capacity,Capacidad de fijación del agua,capacité de liaison de l'eau,0
http://aims.fao.org/aos/agrovoc/c_15846,体重,body weight,Peso corporal,poids corporel,0
http://aims.fao.org/aos/agrovoc/c_16115,初生重,birth weight,Peso al nacimiento,poids à la naissance,0
http://aims.fao.org/aos/agrovoc/c_16152,断乳重,weaning weight,Peso al destete,poids au sevrage,0
http://aims.fao.org/aos/agrovoc/c_37246,窝重,litter weight,Peso de camada,poids de la portée,0
http://aims.fao.org/aos/agrovoc/c_8601,酸性,acidity,Acidez,acidité,0
http://aims.fao.org/aos/agrovoc/c_8720,碱储备,alkali reserve,Reserva alcalina,réserve alcaline,0
http://aims.fao.org/aos/agrovoc/c_8721,碱性,alkalinity,Alcalinidad,alcalinité,0
http://aims.fao.org/aos/agrovoc/c_13520,孔隙度,porosity,Porosidad,porosité,0
http://aims.fao.org/aos/agrovoc/c_15578,质地,texture,Textura,texture,0
http://aims.fao.org/aos/agrovoc/c_25422,硬度,firmness,Firmeza,fermeté,0
http://aims.fao.org/aos/agrovoc/c_15893,化学结构,chemical structure,Estructura química,structure chimique,0
http://aims.fao.org/aos/agrovoc/c_32541,皂化值,saponification value,Índice de saponificación,indice de saponification,0
http://aims.fao.org/aos/agrovoc/c_37202,氨基酸序列,amino acid sequences,Secuencia de aminoácidos,séquence d'acides aminés,0
http://aims.fao.org/aos/agrovoc/c_24425,挥发性,volatility,Volatilidad,volatilité,0
http://aims.fao.org/aos/agrovoc/c_24864,离子交换容量,ion exchange capacity,Capacidad de cambio iónico,capacité d'échange ionique,0
http://aims.fao.org/aos/agrovoc/c_24966,阴离子交换量,anion exchange capacity,Capacidad de cambio aniónico,capacité d'échange anionique,0
http://aims.fao.org/aos/agrovoc/c_24981,阳离子交换量,cation exchange capacity,Capacidad de cambio catiónico,capacité d'échange cationique,0
http://aims.fao.org/aos/agrovoc/c_24929,水分活度,water activity,Actividad del agua,activité de l'eau,0
http://aims.fao.org/aos/agrovoc/c_25209,收缩,shrinkage,Merma,retrait,0
http://aims.fao.org/aos/agrovoc/c_26829,肿胀,swelling,Hinchamiento,gonflement,0
http://aims.fao.org/aos/agrovoc/c_28259,生物降解力,biodegradability,Biodegradabilidad,biodégradabilité,0
http://aims.fao.org/aos/agrovoc/c_36169,瘤胃降解力,rumen degradability,Degradabilidad ruminal,dégradabilité ruminale,0
http://aims.fao.org/aos/agrovoc/c_28410,吸湿性,hygroscopicity,Higroscopicidad,hygroscopicité,0
http://aims.fao.org/aos/agrovoc/c_7212,土壤水分保持力,soil water retention,Retención de agua por el suelo,rétention hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_28426,可燃性,flammability,Inflamabilidad,inflammabilité,0
http://aims.fao.org/aos/agrovoc/c_33502,疏水性,hydrophobicity,Hidrofobicidad,hydrophobicité,0
http://aims.fao.org/aos/agrovoc/c_35835,克分子渗透压重量浓度,osmolality,Osmolalidad,osmolalité,0
http://aims.fao.org/aos/agrovoc/c_36930,稳定性,stability,Estabilidad,stabilité,0
http://aims.fao.org/aos/agrovoc/c_2491,效率,efficiency,Eficacia,efficacité,0
http://aims.fao.org/aos/agrovoc/c_6214,盈利性,profitability,Rentabilidad,rentabilité,0
http://aims.fao.org/aos/agrovoc/c_8117,用途,uses,Uso,utilisation,0
http://aims.fao.org/aos/agrovoc/c_8439,工作能力,work capacity,Capacidad de trabajo,aptitude au travail,0
http://aims.fao.org/aos/agrovoc/c_36789,利用效率,use efficiency,Eficacia en el uso,efficacité d'utilisation,0
http://aims.fao.org/aos/agrovoc/c_36790,水分利用效率,water-use efficiency,Eficacia en el uso del agua,efficience d'utilisation de l'eau,0
http://aims.fao.org/aos/agrovoc/c_29772,加工品质,processing quality,Calidad de procesamiento,qualité technologique,0
http://aims.fao.org/aos/agrovoc/c_32613,运输性能,transporting quality,Aptitud para el transporte,aptitude au transport,0
http://aims.fao.org/aos/agrovoc/c_35879,氧化稳定性,oxidative stability,Estabilidad oxidativa,stabilité oxydative,0
http://aims.fao.org/aos/agrovoc/c_4929,月相,moon phases,Fase de la luna,phase de la lune,0
http://aims.fao.org/aos/agrovoc/c_5809,光周期性,photoperiodicity,Fotoperiodismo,photopériodicité,0
http://aims.fao.org/aos/agrovoc/c_5732,农药性质,pesticidal properties,Propiedad plaguicida,propriété des pesticides,0
http://aims.fao.org/aos/agrovoc/c_7826,毒性,toxicity,Toxicidad,toxicité,0
http://aims.fao.org/aos/agrovoc/c_5735,农药持久性,pesticide persistence,Persistencia de los plaguicidas,persistance des pesticides,0
http://aims.fao.org/aos/agrovoc/c_28319,化学污染,chemical contamination,Contaminación química,contamination chimique,0
http://aims.fao.org/aos/agrovoc/c_5737,农药专化性,pesticide specificity,Especificidad del plaguicida,spécificité des pesticides,0
http://aims.fao.org/aos/agrovoc/c_23873,农药的选择性,pesticide selectivity,Selectividad de los plaguicidas,sélectivité des pesticides,0
http://aims.fao.org/aos/agrovoc/c_36817,杀螨剂选择性,acaricide selectivity,Selectividad acaricida,Sélectivité acaricide,0
http://aims.fao.org/aos/agrovoc/c_36818,杀菌剂选择性,fungicide selectivity,Selectividad fungicida,Sélectivité fongicide,0
http://aims.fao.org/aos/agrovoc/c_36819,杀虫剂选择性,insecticide selectivity,Selectividad insecticida,Sélectivité insecticide,0
http://aims.fao.org/aos/agrovoc/c_36820,选择性灭鼠剂,rodenticide selectivity,Selectividad rodenticida,Sélectivité rodenticide,0
http://aims.fao.org/aos/agrovoc/c_37583,除草剂选择性,herbicide selectivity,Selectividad de los herbicidas,sélectivité des herbicides,0
http://aims.fao.org/aos/agrovoc/c_25255,杀卵特性,ovicidal properties,Propiedad ovicida de pesticidas,propriété ovicide des pesticides,0
http://aims.fao.org/aos/agrovoc/c_36810,杀幼虫特性,larvicidal properties,Propiedad larvicida,propriété larvicide,0
http://aims.fao.org/aos/agrovoc/c_36812,杀螨特性,acaricidal properties,Propiedad acaricida,propriété acaricide,0
http://aims.fao.org/aos/agrovoc/c_36813,杀真菌特性,fungicidal properties,Propiedad fungicida,propriété fongicide,0
http://aims.fao.org/aos/agrovoc/c_36814,除草特性,herbicidal properties,Propiedad herbicida,propriété herbicide,0
http://aims.fao.org/aos/agrovoc/c_36815,杀虫特性,insecticidal properties,Propiedad insecticida,propriété insecticide,0
http://aims.fao.org/aos/agrovoc/c_36816,杀鼠特性,rodenticidal properties,Propiedad rodenticida,propriété rodenticide,0
http://aims.fao.org/aos/agrovoc/c_6210,生产力,productivity,Productividad,productivité,0
http://aims.fao.org/aos/agrovoc/c_1273,资本生产率,capital productivity,Interes del capital,productivité du capital,0
http://aims.fao.org/aos/agrovoc/c_4130,劳动生产率,labour productivity,Productividad del trabajo,productivité du travail,0
http://aims.fao.org/aos/agrovoc/c_36768,工作成绩,job performance,Actuación profesional,Performance professionelle,0
http://aims.fao.org/aos/agrovoc/c_4176,土地生产率,land productivity,Productividad de la tierra,productivité des terres,0
http://aims.fao.org/aos/agrovoc/c_28727,边际效用,marginal utility,Utilidad marginal,utilité marginale,0
http://aims.fao.org/aos/agrovoc/c_16098,经济生存能力,economic viability,Viabilidad económica,viabilité économique,0
http://aims.fao.org/aos/agrovoc/c_29195,可接受性,acceptability,Aceptabilidad,acceptabilité,0
http://aims.fao.org/aos/agrovoc/c_1794,化学成分,chemical composition,Composición quimica,composition chimique,0
http://aims.fao.org/aos/agrovoc/c_2267,可消化纤维素,digestible cellulose,Celulosa asimilable,cellulose digestible,0
http://aims.fao.org/aos/agrovoc/c_2269,可消化氮,digestible nitrogen,Nitrógeno asimilable,matière azotée digestible,0
http://aims.fao.org/aos/agrovoc/c_2270,可消化淀粉,digestible starch,Almidón asimilable,amidon digestible,0
http://aims.fao.org/aos/agrovoc/c_7371,淀粉价,starch equivalent,Valor almidón,valeur amidon,0
http://aims.fao.org/aos/agrovoc/c_7820,总消化养分,total digestible nutrients,Conjunto de nutrientes asimilables,matière digestible totale,0
http://aims.fao.org/aos/agrovoc/c_6257,蛋白质品质,protein quality,Calidad proteica,qualité protéique,0
http://aims.fao.org/aos/agrovoc/c_787,烘烤特性,baking characteristics,Característica de la cocción,aptitude boulangère,0
http://aims.fao.org/aos/agrovoc/c_10613,能量值,energy value,Valor energético,valeur énergetique,0
http://aims.fao.org/aos/agrovoc/c_26881,饲料单位,feed units,Unidad forrajera,unité fourragère,0
http://aims.fao.org/aos/agrovoc/c_32416,粗脂肪,crude fat,Grasa bruta,graisse brute,0
http://aims.fao.org/aos/agrovoc/c_10893,味,flavour,Sabor,flaveur,0
http://aims.fao.org/aos/agrovoc/c_15722,苦味,bitterness,Amargo,amertume,0
http://aims.fao.org/aos/agrovoc/c_15723,甜味,sweetness,Dulzura,douceur,0
http://aims.fao.org/aos/agrovoc/c_13032,适口性,palatability,Palatabilidad,palatabilité,0
http://aims.fao.org/aos/agrovoc/c_28336,臭味,off flavours,Defecto de sabor,défaut de flaveur,0
http://aims.fao.org/aos/agrovoc/c_36101,公猪膻味,boar taint,Olor sexual,odeur sexuelle de viande porcine,0
http://aims.fao.org/aos/agrovoc/c_28590,嫩度,tenderness,Ternura,tendreté,0
http://aims.fao.org/aos/agrovoc/c_34302,多汁,juiciness,Jugosidad,jutosité,0
http://aims.fao.org/aos/agrovoc/c_13591,产品质量,product quality,Calidad del producto,qualité du produit,0
http://aims.fao.org/aos/agrovoc/c_14172,种子品质,seed quality,Calidad de la semilla,qualité des semences,0
http://aims.fao.org/aos/agrovoc/c_16061,水质,water quality,Calidad del agua,qualité de l'eau,0
http://aims.fao.org/aos/agrovoc/c_25423,水硬度,water hardness,Dureza del agua,dureté de l'eau,0
http://aims.fao.org/aos/agrovoc/c_24158,缺陷,defects,Defecto,défaut,0
http://aims.fao.org/aos/agrovoc/c_26812,纯度,purity,Pureza,pureté,0
http://aims.fao.org/aos/agrovoc/c_28317,玷污,contamination,Contaminación,contamination,0
http://aims.fao.org/aos/agrovoc/c_10962,食品污染,food contamination,Contaminación alimentaria,contamination des aliments,0
http://aims.fao.org/aos/agrovoc/c_28318,生物污染,biological contamination,Contaminación biológica,contamination biologique,0
http://aims.fao.org/aos/agrovoc/c_28321,放射性污染,radioactive contamination,Contaminación radiactiva,contamination radioactive,0
http://aims.fao.org/aos/agrovoc/c_32389,生物蓄积,bioaccumulation,Bioacumulación,bioaccumulation,0
http://aims.fao.org/aos/agrovoc/c_330711,蒸煮品质,cooking quality,Calidad de cocción,qualité de cuisson,0
http://aims.fao.org/aos/agrovoc/c_330714,米饭的蒸煮品质,cooking rice quality,Calidad del arroz para cocinar,qualité du riz de cuisson,0
http://aims.fao.org/aos/agrovoc/c_330814,碾磨品质,milling quality,Calidad molinera,qualité meunière,0
http://aims.fao.org/aos/agrovoc/c_5629,致病性,pathogenicity,Patogenicidad,pouvoir pathogène,0
http://aims.fao.org/aos/agrovoc/c_141,副作用,side effects,Efecto secundario,effet secondaire,0
http://aims.fao.org/aos/agrovoc/c_1829,接触毒性,contact toxicity,Toxicidad por contacto,toxicité de contact,0
http://aims.fao.org/aos/agrovoc/c_3140,薰剂毒性,fumigant toxicity,Toxicidad del fumigante,toxicité des fumigants,0
http://aims.fao.org/aos/agrovoc/c_3868,摄入毒性,ingestion toxicity,Toxicidad por ingestión,toxicité par ingestion,0
http://aims.fao.org/aos/agrovoc/c_5848,植物毒性,phytotoxicity,Fitotoxicidad,phytotoxicité,0
http://aims.fao.org/aos/agrovoc/c_10797,肥料伤害,fertilizer injury,Daño por abono,dégât par engrais,0
http://aims.fao.org/aos/agrovoc/c_7201,土壤毒性,soil toxicity,Toxicidad del suelo,toxicité du sol,0
http://aims.fao.org/aos/agrovoc/c_7170,土壤肥力,soil fertility,Fertilidad del suelo,fertilité du sol,0
http://aims.fao.org/aos/agrovoc/c_10472,药物毒性,drug toxicity,Toxicidad de los medicamentos,toxicité des médicaments,0
http://aims.fao.org/aos/agrovoc/c_13265,农药毒性,pesticide toxicity,Toxicidad de los pesticidas,toxicité des pesticides,0
http://aims.fao.org/aos/agrovoc/c_32503,致癌性,oncogenicity,Oncogenicidad,oncogénicité,0
http://aims.fao.org/aos/agrovoc/c_34076,光毒性,phototoxicity,Fototoxicidad,phototoxicité,0
http://aims.fao.org/aos/agrovoc/c_34251,细胞毒性,cytotoxicity,Citotoxicidad,cytotoxicité,0
http://aims.fao.org/aos/agrovoc/c_34316,神经毒性,neurotoxicity,Neurotoxicidad,neurotoxicité,0
http://aims.fao.org/aos/agrovoc/c_34781,急性毒性,acute toxicity,Toxicidad aguda,toxicité aiguë,0
http://aims.fao.org/aos/agrovoc/c_34808,慢性毒性,chronic toxicity,Toxicidad crónica,toxicité chronique,0
http://aims.fao.org/aos/agrovoc/c_34866,突变性,mutagenicity,Mutagenicidad,mutagénicite,0
http://aims.fao.org/aos/agrovoc/c_36150,基因毒性,genotoxicity,Genotoxicidad,génotoxicité,0
http://aims.fao.org/aos/agrovoc/c_36259,生态毒性,ecotoxicity,Ecotoxicidad,écotoxicité,0
http://aims.fao.org/aos/agrovoc/c_36321,致畸性,teratogenicity,Teratogenicidad,tératogénicité,0
http://aims.fao.org/aos/agrovoc/c_34052,多种用途,multiple use,Uso múltiple,utilisation multiple,0
http://aims.fao.org/aos/agrovoc/c_35343,传统用途,traditional uses,Uso tradicional,utilisation traditionnelle,0
http://aims.fao.org/aos/agrovoc/c_36210,工业用途,industrial uses,Utilización industrial,usage industriel,0
http://aims.fao.org/aos/agrovoc/c_8265,能见度,visibility,Visibilidad,visibilité,0
http://aims.fao.org/aos/agrovoc/c_5365,操作舒适性,operator comfort,Confort del operador,confort de l'opérateur,0
http://aims.fao.org/aos/agrovoc/c_15945,植物成分,botanical composition,Composición botánica,composition botanique,0
http://aims.fao.org/aos/agrovoc/c_15992,土地适宜性,land suitability,Vocación de la tierra,aptitude des terres,0
http://aims.fao.org/aos/agrovoc/c_25197,药物属性,medicinal properties,Propiedad medicinal,propriété pharmacologique,0
http://aims.fao.org/aos/agrovoc/c_25689,设备特性,equipment characteristics,Característica de la maquinaria,caractéristique du matériel,0
http://aims.fao.org/aos/agrovoc/c_25978,牵引力,tractive effort,Fuerza de tracción,effort de traction,0
http://aims.fao.org/aos/agrovoc/c_26008,设备可靠性,equipment reliability,Fiabilidad de la maquinaria,fiabilité du matériel,0
http://aims.fao.org/aos/agrovoc/c_26102,车辆性能,vehicle performance,Desempeño de un vehículo,performance du véhicule,0
http://aims.fao.org/aos/agrovoc/c_29056,使用寿命,service life,Vida del equipo,durée d'utilisation du matériel,0
http://aims.fao.org/aos/agrovoc/c_26123,四轮驱动,four wheel drive,Cuatro ruedas motrices,quatre roues motrices,0
http://aims.fao.org/aos/agrovoc/c_330881,便携性,portability,Portabilidad,portabilité,0
http://aims.fao.org/aos/agrovoc/c_26756,抗菌剂属性,antimicrobial properties,Propiedad antimicrobiana,propriété antimicrobienne,0
http://aims.fao.org/aos/agrovoc/c_26757,抗真菌属性,antifungal properties,Propiedad antimicosica,propriété antifongique,0
http://aims.fao.org/aos/agrovoc/c_29583,风向,wind direction,Dirección del viento,direction du vent,0
http://aims.fao.org/aos/agrovoc/c_33560,可持续性,sustainability,Sostenibilidad,durabilité,0
http://aims.fao.org/aos/agrovoc/c_35823,木材纹理特征,grain and figure (wood),Veta y dibujo (madera),fil et veinure du bois,0
http://aims.fao.org/aos/agrovoc/c_34910,林分特征,stand characteristics,Característica del rodal,caractéristique du peuplement,0
http://aims.fao.org/aos/agrovoc/c_34911,林分结构,stand structure,Estructura del rodal,structure du peuplement,0
http://aims.fao.org/aos/agrovoc/c_35781,林分密度,stand density,Densidad del rodal,densité du peuplement,0
http://aims.fao.org/aos/agrovoc/c_49830,能力,ability,Habilidad,capacité,0
http://aims.fao.org/aos/agrovoc/c_4385,识字,literacy,Alfabetización,alphabétisation,0
http://aims.fao.org/aos/agrovoc/c_11707,文盲,illiteracy,Analfabetismo,analphabétisme,0
http://aims.fao.org/aos/agrovoc/c_4740,心智能力,mental ability,Capacidad mental,capacité mentale,0
http://aims.fao.org/aos/agrovoc/c_11805,智能,intelligence,Inteligencia,intelligence,0
http://aims.fao.org/aos/agrovoc/c_12120,学习能力,learning capacity,Capacidad de aprendizaje,capacité d'apprentissage,0
http://aims.fao.org/aos/agrovoc/c_36912,记忆,memory,Memoria,mémoire,0
http://aims.fao.org/aos/agrovoc/c_8261,毒力,virulence,Virulencia,virulence,0
http://aims.fao.org/aos/agrovoc/c_35004,无毒性,avirulence,Avirulencia,avirulence,0
http://aims.fao.org/aos/agrovoc/c_35005,低毒力,hypovirulence,Hipovirulencia,hypovirulence,0
http://aims.fao.org/aos/agrovoc/c_29773,处理能力,processing ability,Capacidad de procesamiento,capacité de traitement,0
http://aims.fao.org/aos/agrovoc/c_36550,负载力,carrying capacity,Capacidad de carga,capacité de charge,0
http://aims.fao.org/aos/agrovoc/c_36703,定居能力,colonizing ability,Aptitud colonizadora,aptitude à coloniser,0
http://aims.fao.org/aos/agrovoc/c_49831,互操作性,interoperability,Interoperabilidad,interopérabilité,0
http://aims.fao.org/aos/agrovoc/c_330883,土壤性质,soil properties,Propiedad del suelo,propriété du sol,0
http://aims.fao.org/aos/agrovoc/c_7182,土壤理化特性,soil chemicophysical properties,Propiedad físico - química suelo,propriété physicochimique du sol,0
http://aims.fao.org/aos/agrovoc/c_7196,土壤结构,soil structure,Estructura del suelo,structure du sol,0
http://aims.fao.org/aos/agrovoc/c_7184,土壤孔隙系统,soil pore system,Sistema poroso del suelo,système poral du sol,0
http://aims.fao.org/aos/agrovoc/c_14398,土壤渗透性,soil permeability,Permeabilidad del suelo,perméabilité du sol,0
http://aims.fao.org/aos/agrovoc/c_35318,土壤大孔隙,soil macropores,Macroporo del suelo,macropore du sol,0
http://aims.fao.org/aos/agrovoc/c_35319,土壤微孔隙,soil micropores,Microporo del suelo,micropore du sol,0
http://aims.fao.org/aos/agrovoc/c_7195,土壤结构单元,soil structural units,Unidad estructural del suelo,unité structurale du sol,0
http://aims.fao.org/aos/agrovoc/c_34900,土块,soil clods,Terrón,motte de terre,0
http://aims.fao.org/aos/agrovoc/c_7199,土壤质地,soil texture,Textura del suelo,texture du sol,0
http://aims.fao.org/aos/agrovoc/c_7190,土壤粒组,soil separates,Fracción del suelo,fraction du sol,0
http://aims.fao.org/aos/agrovoc/c_7210,吸水压(土壤),soil water potential,Potencial hídrico del suelo,potentiel hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_35950,水势力,hydraulic potential (soil),Potencial hidráulico (suelo),potentiel hydraulique (sol),0
http://aims.fao.org/aos/agrovoc/c_35951,基质势,matric potential (soil),Potencial matricial (suelo),potentiel matriciel du sol,0
http://aims.fao.org/aos/agrovoc/c_7211,土壤水分状况,soil water regimes,Régimen hídrico del suelo,régime hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_7206,土壤水分平衡,soil water balance,Balance hídrico del suelo,bilan hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_8333,渍水,waterlogging,Anegamiento,engorgement du sol,0
http://aims.fao.org/aos/agrovoc/c_15868,土壤吸附,soil sorption,Sorción del suelo,sorption du sol,0
http://aims.fao.org/aos/agrovoc/c_25399,土壤强度,soil strength,Esfuerzo del suelo,résistance mécanique du sol,0
http://aims.fao.org/aos/agrovoc/c_32444,土壤水分常数,soil water constants,Constante de aguas en el suelo,constante hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_32445,田间持水量,field capacity,Capacidad de campo,capacité au champ,0
http://aims.fao.org/aos/agrovoc/c_32626,萎蔫点,wilting point,Punto de marchitamiento,point de flétrissement,0
http://aims.fao.org/aos/agrovoc/c_7208,土壤含水量,soil water content,Contenido de agua en el suelo,teneur en eau du sol,0
http://aims.fao.org/aos/agrovoc/c_25307,土壤水分亏缺,soil moisture deficit,Déficit de humedad en el suelo,déficit d'humidité du sol,0
http://aims.fao.org/aos/agrovoc/c_35388,径流,runoff,Escorrentia,ruissellement,0
http://aims.fao.org/aos/agrovoc/c_35389,地下径流,subsurface runoff,Escorrentia subterránea,ruissellement souterrain,0
http://aims.fao.org/aos/agrovoc/c_25579,导水率,hydraulic conductivity,Conductividad hidráulica,conductivité hydraulique,0
http://aims.fao.org/aos/agrovoc/c_330770,土壤水分特征,soil water characteristics,Característica hídrica del suelo,caractéristique hydrique du sol,0
http://aims.fao.org/aos/agrovoc/c_14702,土壤表面性质,soil surface properties,Propiedad superficie del suelo,propriété de surface du sol,0
http://aims.fao.org/aos/agrovoc/c_35320,土壤孔隙度,soil porosity,Porosidad del suelo,porosité du sol,0
http://aims.fao.org/aos/agrovoc/c_7157,土壤年龄,age of soil,Edad del suelo,âge du sol,0
http://aims.fao.org/aos/agrovoc/c_330916,鲜度,freshness,Frescura,fraîcheur,0
http://aims.fao.org/aos/agrovoc/c_11015,食品新鲜度,freshness of foods,Frescura de los alimentos,fraîcheur des aliments,0
http://aims.fao.org/aos/agrovoc/c_331025,组成,composition,Composición,composition,0
http://aims.fao.org/aos/agrovoc/c_963,血液成分,blood composition,Composición de la sangre,composition du sang,0
http://aims.fao.org/aos/agrovoc/c_3462,血红蛋白,haemoglobin,Hemoglobina,hémoglobine,0
http://aims.fao.org/aos/agrovoc/c_14213,血清白蛋白,serum albumin,Seroalbumina,sérum albumine,0
http://aims.fao.org/aos/agrovoc/c_14958,转铁蛋白,transferrins,Transferrina,transferrine,0
http://aims.fao.org/aos/agrovoc/c_27517,红细胞生成素,erythropoietin,Eritropoietina,érythropoïétine,0
http://aims.fao.org/aos/agrovoc/c_34825,血纤维蛋白原,fibrinogen,Fibrinógeno,fibrinogène,0
http://aims.fao.org/aos/agrovoc/c_37243,瘦素,leptin,Leptín,leptine,0
http://aims.fao.org/aos/agrovoc/c_4358,血脂,blood lipids,Hemolípido,lipide sanguin,0
http://aims.fao.org/aos/agrovoc/c_35029,血气,blood gases,Gas sanguíneo,gaz sanguin,0
http://aims.fao.org/aos/agrovoc/c_1384,渔获物组成,catch composition,Composición de la captura,composition de la capture,0
http://aims.fao.org/aos/agrovoc/c_15949,副渔获物,bycatch,Captura incidental,capture accessoire,0
http://aims.fao.org/aos/agrovoc/c_32803,近似组分,proximate composition,Composición aproximada,composition globale,0
http://aims.fao.org/aos/agrovoc/c_10770,饲料成分,feed composition,Composición de piensos,composition des aliments pour animaux,0
