CROP_UID,CNAME,ALIAS_CNAME,SRC_SYS_ID,SRC_NAME,SRC_ID,SRC_CNAME
00502030007000000,薏苡,,PMG,農業產銷班組織體系資料服務系統,287,薏仁                
00502030007000000,薏苡,,PFB,農產業天然災害現金救助系統,009,薏苡
00502030007000000,薏苡,,PAR,農糧情調查作業資訊系統,9,薏苡
00502030007000000,薏苡,,FFR,全國糧政跨區即時申辦服務作業平台,018,契作薏苡
00502030007000000,薏苡,,FFR,全國糧政跨區即時申辦服務作業平台,009,薏苡
00502030005999950,玉米-其他品種進口,,MAM,農產品批發市場交易行情站,FY90,玉米進口 其他
00502030005999900,玉米-其他品種,,MAM,農產品批發市場交易行情站,FY0,玉米    其他
00502030005100000,玉米-硬質玉米,,SAC,農產品生產成本調查系統,35,硬質玉米
00502030005100000,玉米-硬質玉米,,PQR,溯源農糧產品追溯系統,005002020,飼料玉米
00502030005100000,玉米-硬質玉米,,PMG,農業產銷班組織體系資料服務系統,485,飼料玉米            
00502030005100000,玉米-硬質玉米,,PFB,農產業天然災害現金救助系統,001,硬質玉米
00502030005100000,玉米-硬質玉米,,PAR,農糧情調查作業資訊系統,1,硬質玉米
00502030005100000,玉米-硬質玉米,,FFR,全國糧政跨區即時申辦服務作業平台,112,契作飼料玉米
00502030005100000,玉米-硬質玉米,,FFR,全國糧政跨區即時申辦服務作業平台,092,硬質玉米
00502030005000750,玉米-白龍王進口,,MAM,農產品批發市場交易行情站,FY98,玉米進口 白龍王
00502030005000700,玉米-白龍王,,MAM,農產品批發市場交易行情站,FY8,玉米白龍王
00502030005000650,玉米-糯米白進口,,MAM,農產品批發市場交易行情站,FY97,玉米進口 糯米白
00502030005000600,玉米-糯米白,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250073,糯米白
00502030005000600,玉米-糯米白,,MAM,農產品批發市場交易行情站,FY7,玉米    糯米白
00502030005000550,玉米-甜軟殼進口,,MAM,農產品批發市場交易行情站,FY96,玉米進口 甜軟殼
00502030005000500,玉米-甜軟殼,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250066,甜軟殼
00502030005000500,玉米-甜軟殼,,MAM,農產品批發市場交易行情站,FY6,玉米    甜軟殼
00502030005000450,玉米-糯米黑進口,,MAM,農產品批發市場交易行情站,FY95,玉米進口 糯米種
00502030005000400,玉米-糯米黑,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250059,糯米黑
00502030005000400,玉米-糯米黑,,MAM,農產品批發市場交易行情站,FY5,玉米    糯米黑
00502030005000350,玉米-超甜白進口,,MAM,農產品批發市場交易行情站,FY93,玉米進口 超甜白
00502030005000300,玉米-超甜白,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250035,超甜白
00502030005000300,玉米-超甜白,,MAM,農產品批發市場交易行情站,FY3,玉米    超甜白
00502030005000250,玉米-甜硬殼進口,,MAM,農產品批發市場交易行情站,FY92,玉米進口 甜硬殼
00502030005000200,玉米-甜硬殼,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250028,甜硬殼
00502030005000200,玉米-甜硬殼,,MAM,農產品批發市場交易行情站,FY2,玉米    甜硬殼
00502030005000150,玉米-白玉米進口,,MAM,農產品批發市場交易行情站,FY91,玉米進口 白玉米
00502030005000100,玉米-白玉米,,PSC,農糧產品產銷供應鏈整合服務平台,2050206250011,白玉米
00502030005000100,玉米-白玉米,,MAM,農產品批發市場交易行情站,FY1,玉米    白玉米
00502030005000050,玉米進口,,MAM,農產品批發市場交易行情站,FY9,玉米    進口
00502030005000000,玉米,,SAP,農產品產地價格查詢系統,A2053,甜玉米
00502030005000000,玉米,,SAP,農產品產地價格查詢系統,26820,甜玉米(鮮食)
00502030005000000,玉米,,SAC,農產品生產成本調查系統,30,二期作甜玉米
00502030005000000,玉米,,SAC,農產品生產成本調查系統,268,二期作食用玉米
00502030005000000,玉米,,PSC,農糧產品產銷供應鏈整合服務平台,FY,玉米
00502030005000000,玉米,,PQR,溯源農糧產品追溯系統,005002022,食用玉米
00502030005000000,玉米,,PQR,溯源農糧產品追溯系統,005002007,玉米
00502030005000000,玉米,,PQR,溯源農糧產品追溯系統,004005028,觀賞玉米
00502030005000000,玉米,,PMG,農業產銷班組織體系資料服務系統,277,食用玉米            
00502030005000000,玉米,,PFB,農產業天然災害現金救助系統,002,食用玉米
00502030005000000,玉米,,PAR,農糧情調查作業資訊系統,2,食用玉米
00502030005000000,玉米,,FFR,全國糧政跨區即時申辦服務作業平台,990,契作玉米
00502030005000000,玉米,,FFR,全國糧政跨區即時申辦服務作業平台,982,保價玉米
00502030005000000,玉米,,FFR,全國糧政跨區即時申辦服務作業平台,098,食用玉米
00502030005000000,玉米,,FFR,全國糧政跨區即時申辦服務作業平台,002,契作硬質玉米
00502030004000000,燕麥,,PQR,溯源農糧產品追溯系統,005002006,燕麥
00502030004000000,燕麥,,PFB,農產業天然災害現金救助系統,701,燕麥
00502030004000000,燕麥,,PAR,農糧情調查作業資訊系統,205,燕麥
00502030004000000,燕麥,,FFR,全國糧政跨區即時申辦服務作業平台,701,燕麥
00502030003000050,小麥進口,,MAM,農產品批發市場交易行情站,IY064,進口小麥
00502030003000000,小麥,,SAP,農產品產地價格查詢系統,A1060,小麥
00502030003000000,小麥,,PQR,溯源農糧產品追溯系統,005002004,小麥
00502030003000000,小麥,,PMG,農業產銷班組織體系資料服務系統,283,小麥                
00502030003000000,小麥,,PFB,農產業天然災害現金救助系統,003,小麥
00502030003000000,小麥,,PAR,農糧情調查作業資訊系統,3,小麥
00502030003000000,小麥,,MAM,農產品批發市場交易行情站,FY064,小麥
00502030003000000,小麥,,FFR,全國糧政跨區即時申辦服務作業平台,029,契作小麥(苑里豆麥)
00502030003000000,小麥,,FFR,全國糧政跨區即時申辦服務作業平台,015,小麥
00502030003000000,小麥,,FFR,全國糧政跨區即時申辦服務作業平台,003,契作小麥
00502030002000050,小米進口,,PQR,溯源農糧產品追溯系統,005002021,進口小米
00502030002000050,小米進口,,MAM,農產品批發市場交易行情站,IY063,進口小米
00502030002000000,小米,,PQR,溯源農糧產品追溯系統,005002003,小米
00502030002000000,小米,,PMG,農業產銷班組織體系資料服務系統,483,小米                
00502030002000000,小米,,PMG,農業產銷班組織體系資料服務系統,284,粟                  
00502030002000000,小米,,PFB,農產業天然災害現金救助系統,004,粟(小米)
00502030002000000,小米,,PAR,農糧情調查作業資訊系統,4,粟
00502030002000000,小米,,MAM,農產品批發市場交易行情站,FY063,小米
00502030002000000,小米,,FFR,全國糧政跨區即時申辦服務作業平台,011,小米
00502030002000000,小米,,FFR,全國糧政跨區即時申辦服務作業平台,004,粟
00502030001000000,大麥,,PQR,溯源農糧產品追溯系統,005002002,大麥
00502030001000000,大麥,,PFB,農產業天然災害現金救助系統,006,大麥
00502030001000000,大麥,,PAR,農糧情調查作業資訊系統,6,大麥
00502030001000000,大麥,,FFR,全國糧政跨區即時申辦服務作業平台,006,大麥
00502000999000000,其他穀類,,PQR,溯源農糧產品追溯系統,005002995,其他穀類
00502000999000000,其他穀類,,FFR,全國糧政跨區即時申辦服務作業平台,099,其他雜糧
00502000000000000,穀類,,FFR,全國糧政跨區即時申辦服務作業平台,000,穀類
00501044006000000,樹豆,,PQR,溯源農糧產品追溯系統,005001081,樹豆
00501044006000000,樹豆,,PMG,農業產銷班組織體系資料服務系統,292,樹豆                
00501044006000000,樹豆,,PFB,農產業天然災害現金救助系統,298,樹豆
00501044006000000,樹豆,,FFR,全國糧政跨區即時申辦服務作業平台,241,樹豆
00501044005000000,落花生,,SAP,農產品產地價格查詢系統,61020,落花生(帶殼)
00501044005000000,落花生,,SAC,農產品生產成本調查系統,34,二期作落花生
00501044005000000,落花生,,SAC,農產品生產成本調查系統,18,一期作落花生
00501044005000000,落花生,,PSC,農糧產品產銷供應鏈整合服務平台,FZ,落花生
00501044005000000,落花生,,PQR,溯源農糧產品追溯系統,005002013,落花生
00501044005000000,落花生,,PMG,農業產銷班組織體系資料服務系統,280,落花生              
00501044005000000,落花生,,PFB,農產業天然災害現金救助系統,102,落花生
00501044005000000,落花生,,PAR,農糧情調查作業資訊系統,12,落花生
00501044005000000,落花生,,MAM,農產品批發市場交易行情站,FZ2,落花生  熟
00501044005000000,落花生,,MAM,農產品批發市場交易行情站,FZ1,落花生  生
00501044005000000,落花生,,FFR,全國糧政跨區即時申辦服務作業平台,102,落花生
00501044004000000,米豆,,PQR,溯源農糧產品追溯系統,005002009,米豆
00501044004000000,米豆,,PFB,農產業天然災害現金救助系統,106,米豆
00501044004000000,米豆,,PAR,農糧情調查作業資訊系統,16,米豆
00501044004000000,米豆,,FFR,全國糧政跨區即時申辦服務作業平台,106,米豆
00501044003000000,綠豆,,SAP,農產品產地價格查詢系統,61040,綠豆(省產)
00501044003000000,綠豆,,SAC,農產品生產成本調查系統,161,一期作綠豆
00501044003000000,綠豆,,PQR,溯源農糧產品追溯系統,005002011,綠豆
00501044003000000,綠豆,,PMG,農業產銷班組織體系資料服務系統,290,綠豆                
00501044003000000,綠豆,,PFB,農產業天然災害現金救助系統,105,綠豆
00501044003000000,綠豆,,PAR,農糧情調查作業資訊系統,15,綠豆
00501044003000000,綠豆,,FFR,全國糧政跨區即時申辦服務作業平台,983,契作綠豆
00501044003000000,綠豆,,FFR,全國糧政跨區即時申辦服務作業平台,105,綠豆
00501044002000000,紅豆,,SAP,農產品產地價格查詢系統,61031,紅豆(中等)
00501044002000000,紅豆,,SAC,農產品生產成本調查系統,149,裡作紅豆
00501044002000000,紅豆,,PQR,溯源農糧產品追溯系統,005002010,紅豆
00501044002000000,紅豆,,PMG,農業產銷班組織體系資料服務系統,288,紅豆                
00501044002000000,紅豆,,PFB,農產業天然災害現金救助系統,104,紅豆
00501044002000000,紅豆,,PAR,農糧情調查作業資訊系統,14,紅豆
00501044002000000,紅豆,,FFR,全國糧政跨區即時申辦服務作業平台,104,紅豆
00501044001000200,大豆-黑豆,,PMG,農業產銷班組織體系資料服務系統,291,黑豆                
00501044001000200,大豆-黑豆,,FFR,全國糧政跨區即時申辦服務作業平台,128,黑豆
00501044001000100,大豆-黃豆,,PQR,溯源農糧產品追溯系統,005002023,黃豆
00501044001000100,大豆-黃豆,,FFR,全國糧政跨區即時申辦服務作業平台,129,黃豆
00501044001000100,大豆-黃豆,,FFR,全國糧政跨區即時申辦服務作業平台,028,契作大豆(黑豆)
00501044001000100,大豆-黃豆,,FFR,全國糧政跨區即時申辦服務作業平台,027,契作大豆(義竹黑豆)
00501044001000000,大豆,,SAP,農產品產地價格查詢系統,A1040,大豆
00501044001000000,大豆,,SAC,農產品生產成本調查系統,255,二期大豆
00501044001000000,大豆,,SAC,農產品生產成本調查系統,252,一期大豆
00501044001000000,大豆,,PQR,溯源農糧產品追溯系統,009002002,能源大豆
00501044001000000,大豆,,PQR,溯源農糧產品追溯系統,005002019,大豆(黑豆)
00501044001000000,大豆,,PQR,溯源農糧產品追溯系統,005002001,大豆(黃豆、黑豆等)
00501044001000000,大豆,,PMG,農業產銷班組織體系資料服務系統,289,大豆                
00501044001000000,大豆,,PFB,農產業天然災害現金救助系統,101,大豆
00501044001000000,大豆,,PAR,農糧情調查作業資訊系統,11,大豆
00501044001000000,大豆,,FFR,全國糧政跨區即時申辦服務作業平台,541,能源大豆
00501044001000000,大豆,,FFR,全國糧政跨區即時申辦服務作業平台,101,大豆(黑豆)
00501000999000000,其他豆類,,PQR,溯源農糧產品追溯系統,005002997,其他豆類
00501000999000000,其他豆類,,PFB,農產業天然災害現金救助系統,199,其他豆類
00501000999000000,其他豆類,,PAR,農糧情調查作業資訊系統,18,其他豆類
00501000999000000,其他豆類,,FFR,全國糧政跨區即時申辦服務作業平台,199,其他豆類
00501000000000000,豆類,,FFR,全國糧政跨區即時申辦服務作業平台,100,豆類
00500000000000000,雜糧類,,PSC,農糧產品產銷供應鏈整合服務平台,02,雜糧類
00500000000000000,雜糧類,,PQR,溯源農糧產品追溯系統,005002999,雜糧類未分類
00405142010000000,鳳尾草,,MAM,農產品批發市場交易行情站,FH380,鳳尾草
00405131011000000,珠廉,,MAM,農產品批發市場交易行情站,FY085,珠廉
00405020009000000,高山羊齒,,MAM,農產品批發市場交易行情站,FY981,高山羊齒
00405020008000105,腎蕨-綿羊齒(切葉),,MAM,農產品批發市場交易行情站,FY058,綿羊齒
00405020008000000,腎蕨,,PQR,溯源農糧產品追溯系統,004004003,玉羊齒(羊葉蕨)
00405020008000000,腎蕨,,PMG,農業產銷班組織體系資料服務系統,216,玉羊齒(羊葉蕨)      
00405020008000000,腎蕨,,MAM,農產品批發市場交易行情站,IY980,進口玉羊齒
00405020008000000,腎蕨,,MAM,農產品批發市場交易行情站,FY980,玉羊齒
00405014003000255,蔓綠絨-木瓜葉(進口切葉),,MAM,農產品批發市場交易行情站,IY039,進口木瓜葉
00405014003000205,蔓綠絨-木瓜葉(切葉),,MAM,農產品批發市場交易行情站,FY039,木瓜葉
00405014002000005,電信蘭葉(切葉),,MAM,農產品批發市場交易行情站,FY009,電信蘭葉
00405014002000000,電信蘭,,PQR,溯源農糧產品追溯系統,004004009,電信蘭
00405014002000000,電信蘭,,PQR,溯源農糧產品追溯系統,004004004,電信蘭
00405014002000000,電信蘭,,PMG,農業產銷班組織體系資料服務系統,231,電信蘭              
00405013005000055,虎尾蘭(進口切葉),,PQR,溯源農糧產品追溯系統,004001023,進口虎尾蘭
00405013005000000,虎尾蘭,,PQR,溯源農糧產品追溯系統,004001024,虎尾蘭
00405013005000000,虎尾蘭,,MAM,農產品批發市場交易行情站,FY059,虎尾蘭
00405012004000105,長春藤-青蘋果(切葉),,MAM,農產品批發市場交易行情站,FY080,青蘋果
00405000000000000,其他花卉類,,PSC,農糧產品產銷供應鏈整合服務平台,06,其他花卉
00405000000000000,其他花卉類,,PFB,農產業天然災害現金救助系統,948,其他花卉
00405000000000000,其他花卉類,,PAR,農糧情調查作業資訊系統,418,其他花卉
00404171088000053,星辰花(進口切花),,MAM,農產品批發市場交易行情站,IW100,進口星辰花混色
00404171088000000,星辰花,,MAM,農產品批發市場交易行情站,FW100,星辰花混色
00404171087000053,水晶花(進口切花),,PQR,溯源農糧產品追溯系統,004003091,進口水晶花
00404171087000053,水晶花(進口切花),,PQR,溯源農糧產品追溯系統,004003085,水晶花進口
00404171087000000,水晶花,,PQR,溯源農糧產品追溯系統,004003084,水晶花
00404171086000053,補雪草(進口切花),,MAM,農產品批發市場交易行情站,IW172,進口補血草
00404171086000000,補雪草,,MAM,農產品批發市場交易行情站,FW172,補血草
00404171085000000,卡斯比亞,,SAP,農產品產地價格查詢系統,63061,卡斯比亞
00404171085000000,卡斯比亞,,MAM,農產品批發市場交易行情站,FW472,卡斯比亞無葉
00404171085000000,卡斯比亞,,MAM,農產品批發市場交易行情站,FW471,卡斯比亞帶葉
00404166105000203,球薑花-石玫瑰(切花),,MAM,農產品批發市場交易行情站,FH139,石玫瑰
00404166105000000,球薑花,,MAM,農產品批發市場交易行情站,IH159,進口球薑花
00404166105000000,球薑花,,MAM,農產品批發市場交易行情站,FH159,球薑花
00404166104000053,火炬花(進口切花),,PQR,溯源農糧產品追溯系統,004003115,進口火炬花
00404166104000000,火炬花,,PQR,溯源農糧產品追溯系統,004003013,火炬花
00404166104000000,火炬花,,PMG,農業產銷班組織體系資料服務系統,187,火炬花              
00404166104000000,火炬花,,MAM,農產品批發市場交易行情站,FH164,火炬花
00404166103000000,野薑花,,PQR,溯源農糧產品追溯系統,004003025,野薑花
00404166103000000,野薑花,,PMG,農業產銷班組織體系資料服務系統,199,野薑花              
00404166102000303,薑荷花-白蓮蕉(切花),,MAM,農產品批發市場交易行情站,FH136,白蓮蕉
00404166102000000,薑荷花,,MAM,農產品批發市場交易行情站,FH140,薑荷花
00404166101000103,月桃-紅薑花(切花),,PQR,溯源農糧產品追溯系統,004003022,紅薑花
00404166101000103,月桃-紅薑花(切花),,PMG,農業產銷班組織體系資料服務系統,200,紅薑花              
00404166101000103,月桃-紅薑花(切花),,MAM,農產品批發市場交易行情站,FH158,紅薑花
00404166101000000,月桃,,FFR,全國糧政跨區即時申辦服務作業平台,9A5,月桃葉
00404159069000000,龍膽,,MAM,農產品批發市場交易行情站,FH480,龍膽
00404156062000000,蚌蘭,,FFR,全國糧政跨區即時申辦服務作業平台,9A2,蚌蘭
00404146082000053,蓮(進口切花),,MAM,農產品批發市場交易行情站,IH650,進口荷花
00404146082000005,蓮蓬(切葉),,MAM,農產品批發市場交易行情站,FY018,蓮蓬
00404146082000000,蓮,,PMG,農業產銷班組織體系資料服務系統,251,蓮花                
00404146082000000,蓮,,MAM,農產品批發市場交易行情站,FH650,荷花
00404146082000000,蓮,,FFR,全國糧政跨區即時申辦服務作業平台,9AW,蓮花
00404144078000053,玉米百合(進口切花),,PQR,溯源農糧產品追溯系統,004003111,進口玉米百合
00404144078000050,玉米百合(進口),,MAM,農產品批發市場交易行情站,IH780,進口玉米百合
00404144078000000,玉米百合,,MAM,農產品批發市場交易行情站,FH780,玉米百合
00404144077000000,射干,,PQR,溯源農糧產品追溯系統,004003052,射千
00404144077000000,射干,,MAM,農產品批發市場交易行情站,FY019,射干
00404144076000603,鳶尾-花菖蒲(切花),,MAM,農產品批發市場交易行情站,FH580,花菖蒲
00404144076000055,鳶尾-龍文蘭(進口切葉),,PQR,溯源農糧產品追溯系統,004001025,進口龍文蘭
00404144076000005,鳶尾-龍文蘭(切葉),,PQR,溯源農糧產品追溯系統,004001026,龍文蘭
00404144076000005,鳶尾-龍文蘭(切葉),,MAM,農產品批發市場交易行情站,FY035,龍文蘭
00404144075005703,劍蘭-橙粉(切花),,MAM,農產品批發市場交易行情站,FG201,劍蘭橙粉
00404144075005603,劍蘭-橙(切花),,MAM,農產品批發市場交易行情站,FG200,劍蘭橙
00404144075005503,劍蘭-新櫻紅(切花),,MAM,農產品批發市場交易行情站,FG112,劍蘭新櫻紅
00404144075005403,劍蘭-新粉(切花),,MAM,農產品批發市場交易行情站,FG401,劍蘭新粉
00404144075005303,劍蘭-新司胖(切花),,MAM,農產品批發市場交易行情站,FG413,劍蘭新司胖
00404144075005203,劍蘭-新223號(切花),,MAM,農產品批發市場交易行情站,FG114,劍蘭新２２３號
00404144075005103,劍蘭-黑紫(切花),,MAM,農產品批發市場交易行情站,FG704,劍蘭黑紫
00404144075005003,劍蘭-黑骨紅(切花),,MAM,農產品批發市場交易行情站,FG120,劍蘭黑骨紅
00404144075004903,劍蘭-黑骨(切花),,MAM,農產品批發市場交易行情站,FG107,劍蘭黑骨
00404144075004803,劍蘭-黃紅心(切花),,MAM,農產品批發市場交易行情站,FG303,劍蘭黃紅心
00404144075004703,劍蘭-黃(切花),,MAM,農產品批發市場交易行情站,FG300,劍蘭黃
00404144075004603,劍蘭-紫藍(切花),,MAM,農產品批發市場交易行情站,FG705,劍蘭紫藍
00404144075004503,劍蘭-紫白心(切花),,MAM,農產品批發市場交易行情站,FG706,劍蘭紫白心
00404144075004403,劍蘭-紫(切花),,MAM,農產品批發市場交易行情站,FG700,劍蘭紫
00404144075004303,劍蘭-淺黃(切花),,MAM,農產品批發市場交易行情站,FG302,劍蘭淺黃
00404144075004203,劍蘭-淺紫(切花),,MAM,農產品批發市場交易行情站,FG702,劍蘭淺紫
00404144075004103,劍蘭-深黃(切花),,MAM,農產品批發市場交易行情站,FG301,劍蘭深黃
00404144075004003,劍蘭-深絨紫(切花),,MAM,農產品批發市場交易行情站,FG703,劍蘭深絨紫
00404144075003903,劍蘭-深紫(切花),,MAM,農產品批發市場交易行情站,FG701,劍蘭深紫
00404144075003803,劍蘭-康威(切花),,MAM,農產品批發市場交易行情站,FG122,劍蘭康威
00404144075003703,劍蘭-馬得利(切花),,MAM,農產品批發市場交易行情站,FG106,劍蘭馬得利
00404144075003603,劍蘭-馬粉(切花),,MAM,農產品批發市場交易行情站,FG403,劍蘭馬粉
00404144075003503,劍蘭-粉紅佳人(切花),,MAM,農產品批發市場交易行情站,FG411,劍蘭粉紅佳人
00404144075003403,劍蘭-粉紅心(切花),,MAM,農產品批發市場交易行情站,FG407,劍蘭粉紅心
00404144075003303,劍蘭-粉巨人(切花),,MAM,農產品批發市場交易行情站,FG412,劍蘭粉巨人
00404144075003203,劍蘭-粉(切花),,MAM,農產品批發市場交易行情站,FG400,劍蘭粉
00404144075003103,劍蘭-桃粉(切花),,MAM,農產品批發市場交易行情站,FG404,劍蘭桃粉
00404144075003003,劍蘭-美國粉(切花),,MAM,農產品批發市場交易行情站,FG414,劍蘭美國粉
00404144075002903,劍蘭-紅(切花),,MAM,農產品批發市場交易行情站,FG100,劍蘭紅
00404144075002803,劍蘭-青殼粉(切花),,MAM,農產品批發市場交易行情站,FG406,劍蘭青殼粉
00404144075002703,劍蘭-法都(切花),,MAM,農產品批發市場交易行情站,FG417,劍蘭法都
00404144075002603,劍蘭-白紅心(切花),,MAM,農產品批發市場交易行情站,FG603,劍蘭白紅心
00404144075002503,劍蘭-白(切花),,MAM,農產品批發市場交易行情站,FG600,劍蘭白
00404144075002403,劍蘭-司胖(切花),,MAM,農產品批發市場交易行情站,FG402,劍蘭司胖
00404144075002303,劍蘭-大白(切花),,MAM,農產品批發市場交易行情站,FG601,劍蘭大白
00404144075002203,劍蘭-610號(切花),,MAM,農產品批發市場交易行情站,FG501,劍蘭６１０號
00404144075002103,劍蘭-513號(切花),,MAM,農產品批發市場交易行情站,FG409,劍蘭５１３號
00404144075002003,劍蘭-512號(切花),,MAM,農產品批發市場交易行情站,FG408,劍蘭５１２號
00404144075001903,劍蘭-43號(切花),,MAM,農產品批發市場交易行情站,FG111,劍蘭４３號
00404144075001703,劍蘭-279號(切花),,MAM,農產品批發市場交易行情站,FG119,劍蘭２７９號
00404144075001603,劍蘭-243號(切花),,MAM,農產品批發市場交易行情站,FG115,劍蘭２４３號
00404144075001503,劍蘭-235號(切花),,MAM,農產品批發市場交易行情站,FG105,劍蘭２３５號
00404144075001403,劍蘭-42號(切花),,MAM,農產品批發市場交易行情站,FG103,劍蘭４２號
00404144075001303,劍蘭-515號(切花),,MAM,農產品批發市場交易行情站,FG410,劍蘭５１５號
00404144075001203,劍蘭-夏日玫瑰(切花),,MAM,農產品批發市場交易行情站,FG415,劍蘭夏日玫瑰
00404144075001103,劍蘭-玫瑰紅(切花),,MAM,農產品批發市場交易行情站,FG110,劍蘭玫瑰紅
00404144075001003,劍蘭-13號(切花),,MAM,農產品批發市場交易行情站,FG102,劍蘭１３號
00404144075000903,劍蘭-265號(切花),,MAM,農產品批發市場交易行情站,FG121,劍蘭２６５號
00404144075000803,劍蘭-4號(切花),,MAM,農產品批發市場交易行情站,FG418,劍蘭            ４
00404144075000803,劍蘭-4號(切花),,MAM,農產品批發市場交易行情站,FG101,劍蘭４號
00404144075000703,劍蘭-櫻紅(切花),,MAM,農產品批發市場交易行情站,FG108,劍蘭櫻紅
00404144075000603,劍蘭-4436號(切花),,MAM,農產品批發市場交易行情站,FG416,劍蘭４４３６號
00404144075000503,劍蘭-278號(切花),,MAM,農產品批發市場交易行情站,FG118,劍蘭２７８號
00404144075000403,劍蘭-223號(切花),,MAM,農產品批發市場交易行情站,FG104,劍蘭２２３號
00404144075000303,劍蘭-胭脂紅(切花),,MAM,農產品批發市場交易行情站,FG109,劍蘭胭脂紅
00404144075000203,劍蘭-阿姆斯特丹(切花),,MAM,農產品批發市場交易行情站,FG602,劍蘭阿姆斯特丹
00404144075000103,劍蘭-新種紅(切花),,MAM,農產品批發市場交易行情站,FG113,劍蘭新種紅
00404144075000053,劍蘭(進口切花),,PQR,溯源農糧產品追溯系統,004003036,進口劍蘭
00404144075000053,劍蘭(進口切花),,MAM,農產品批發市場交易行情站,IG001,進口劍蘭混合色
00404144075000000,劍蘭,,SAP,農產品產地價格查詢系統,63410,唐菖蒲(劍蘭)
00404144075000000,劍蘭,,SAC,農產品生產成本調查系統,151,裡作唐菖蒲
00404144075000000,劍蘭,,PQR,溯源農糧產品追溯系統,004003004,唐菖蒲
00404144075000000,劍蘭,,PQR,溯源農糧產品追溯系統,004003002,劍蘭
00404144075000000,劍蘭,,PMG,農業產銷班組織體系資料服務系統,237,劍蘭                
00404144075000000,劍蘭,,PMG,農業產銷班組織體系資料服務系統,180,唐菖蒲              
00404144075000000,劍蘭,,PFB,農產業天然災害現金救助系統,902,唐菖蒲
00404144075000000,劍蘭,,PAR,農糧情調查作業資訊系統,222,唐菖蒲
00404144075000000,劍蘭,,MAM,農產品批發市場交易行情站,FG123,劍蘭            艷
00404144075000000,劍蘭,,MAM,農產品批發市場交易行情站,FG001,劍蘭混合色
00404144075000000,劍蘭,,MAM,農產品批發市場交易行情站,FG000,劍蘭
00404144075000000,劍蘭,,FFR,全國糧政跨區即時申辦服務作業平台,9AV,劍蘭
00404144075000000,劍蘭,,FFR,全國糧政跨區即時申辦服務作業平台,902,唐菖蒲
00404144074000000,小蒼蘭,,PQR,溯源農糧產品追溯系統,004003082,小蒼蘭
00404143053000155,擎天鳳梨-紅星鳳梨(進口切葉),,MAM,農產品批發市場交易行情站,IY032,進口紅星
00404143053000105,擎天鳳梨-紅星鳳梨(切葉),,MAM,農產品批發市場交易行情站,FY032,紅星
00404143053000000,擎天鳳梨,,MAM,農產品批發市場交易行情站,FH357,觀花鳳梨花
00404143052000000,觀果鳳梨,,MAM,農產品批發市場交易行情站,FH356,觀果鳳梨花
00404143051000103,蜻蜓鳳梨-珊瑚鳳梨(切花),,MAM,農產品批發市場交易行情站,FH358,珊瑚鳳梨
00404137071001303,赫蕉-錦鳳垂蕉(切花),,MAM,農產品批發市場交易行情站,FH129,錦鳳垂蕉
00404137071001203,赫蕉-紅娘垂蕉(切花),,MAM,農產品批發市場交易行情站,FH134,紅娘垂蕉
00404137071001103,赫蕉-鶴蕉-黑美人(切花),,MAM,農產品批發市場交易行情站,FH127,鶴蕉黑美人
00404137071001003,赫蕉-鶴蕉-紅美人(切花),,MAM,農產品批發市場交易行情站,FH133,鶴蕉紅美人
00404137071000903,赫蕉-垂蕉(切花),,MAM,農產品批發市場交易行情站,FH135,垂焦
00404137071000803,赫蕉-小天堂鳥-黃(切花),,MAM,農產品批發市場交易行情站,FH113,小天堂鳥黃
00404137071000703,赫蕉-小天堂鳥-粉紅(切花),,MAM,農產品批發市場交易行情站,FH114,小天堂鳥粉紅
00404137071000603,赫蕉-小天堂鳥-桔帶紅(切花),,MAM,農產品批發市場交易行情站,FH112,小天堂鳥桔帶紅
00404137071000503,赫蕉-小天堂鳥-紅(切花),,PQR,溯源農糧產品追溯系統,004003080,小天堂鳥
00404137071000503,赫蕉-小天堂鳥-紅(切花),,MAM,農產品批發市場交易行情站,FH111,小天堂鳥紅
00404137071000403,赫蕉-黃金鳥(切花),,MAM,農產品批發市場交易行情站,FH123,黃金鳥
00404137071000303,赫蕉-小鶴蕉(切花),,MAM,農產品批發市場交易行情站,FH132,小鶴蕉
00404137071000203,赫蕉-翡翠鳥(切花),,MAM,農產品批發市場交易行情站,FH124,翡翠鳥
00404137071000103,赫蕉-十日垂蕉(切花),,PQR,溯源農糧產品追溯系統,004003071,十日垂蕉
00404137071000103,赫蕉-十日垂蕉(切花),,MAM,農產品批發市場交易行情站,FH128,十日垂蕉
00404137071000000,赫蕉,,MAM,農產品批發市場交易行情站,FH131,鶴焦
00404136083000000,睡蓮,,MAM,農產品批發市場交易行情站,FH640,睡蓮
00404119001000000,菖蒲,,MAM,農產品批發市場交易行情站,FY116,菖蒲
00404119001000000,菖蒲,,FFR,全國糧政跨區即時申辦服務作業平台,362,菖蒲
00404118050000000,麥桿菊,,MAM,農產品批發市場交易行情站,FH240,麥桿菊
00404118049000000,琉璃菊,,MAM,農產品批發市場交易行情站,FH303,琉璃菊
