交易日期,作物代號,作物名稱,市場代號,市場名稱,交易金額_元,交易量_公斤,溯源代號
2026-05-22,LI3,萵苣菜-本島圓葉,800,高雄市,36160,1108,X
2026-05-22,LI5,萵苣菜-油麥菜,800,高雄市,139800,7780,X
2026-05-22,LI6,萵苣菜-蘿美,800,高雄市,17620,350,X
2026-05-22,LI92,萵苣菜-進口 結球萵,800,高雄市,2520,900,X
2026-05-22,LI96,萵苣菜-進口 蘿美,800,高雄市,3350,223,X
2026-05-22,LJ1,芥菜-芥菜仁,800,高雄市,1420,100,X
2026-05-22,LJ3,芥菜-大芥菜,800,高雄市,500,200,X
2026-05-22,LJ4,芥菜-小芥菜,800,高雄市,15680,910,X
2026-05-22,LK2,芥藍菜,800,高雄市,51991,2147,X
2026-05-22,LK3,芥藍菜-芥藍芽,800,高雄市,65230,1522,X
2026-05-22,LM2,莧菜-白莧菜,800,高雄市,24575,615,X
2026-05-22,LN1,油菜,800,高雄市,35560,2340,X
2026-05-22,LO1,甘薯葉,800,高雄市,119501,4432,X
2026-05-22,LP1,芫荽,800,高雄市,14784,440,X
2026-05-22,LP2,九層塔,800,高雄市,52620,1131,X
2026-05-22,LQ1,紅鳳菜-紅鳳菜,800,高雄市,418,11,X
2026-05-22,LT2,海菜-海帶,800,高雄市,16285,307,X
2026-05-22,LV1,巴西利,800,高雄市,1280,64,X
2026-05-22,MA1,洋菇,800,高雄市,12000,80,X
2026-05-22,MC1,濕木耳,800,高雄市,17020,162,X
2026-05-22,MD1,濕香菇,800,高雄市,36380,328,X
2026-05-22,ME1,金絲菇-金針菇,800,高雄市,36200,850,X
2026-05-22,MI1,秀珍菇,800,高雄市,6300,70,X
2026-05-22,MJ1,杏鮑菇,800,高雄市,63030,696,X
2026-05-22,MK1,鴻喜菇,800,高雄市,13000,130,X
2026-05-22,ML1,珊瑚菇,800,高雄市,9000,90,X
2026-05-22,N3,李-紅肉李,800,高雄市,67590,1026,X
2026-05-22,OA1,鹹菜-清心,800,高雄市,28000,700,X
2026-05-22,OA2,鹹菜-帶葉,800,高雄市,35930,1181,X
2026-05-22,OB1,雪里紅,800,高雄市,17200,500,X
2026-05-22,OD1,蘿蔔乾,800,高雄市,37670,716,X
2026-05-22,OE1,醃瓜-乾,800,高雄市,5700,95,X
2026-05-22,OE2,醃瓜-漬,800,高雄市,3360,56,X
2026-05-22,OH1,桶筍-麻竹筍,800,高雄市,24400,305,X
2026-05-22,OH2,桶筍-綠竹筍,800,高雄市,16200,180,X
2026-05-22,OH3,桶筍-桂竹筍,800,高雄市,18160,227,X
2026-05-22,OH4,桶筍-箭竹筍,800,高雄市,16800,112,X
2026-05-22,OI1,筍乾,800,高雄市,12390,177,X
2026-05-22,OI2,筍絲,800,高雄市,6100,122,X
2026-05-22,OI3,筍片,800,高雄市,3750,50,X
2026-05-22,OI4,筍茸,800,高雄市,8160,136,X
2026-05-22,OX1,其他,800,高雄市,349100,9489,X
2026-05-22,P1,番石榴-珍珠芭,800,高雄市,90920,1648,X
2026-05-22,Q1,蓮霧-紅蓮霧,800,高雄市,27000,576,X
2026-05-22,R1,芒果-愛文,800,高雄市,217980,3342,X
2026-05-22,R2,芒果-玉文,800,高雄市,30920,694,X
2026-05-22,R3,芒果-本島,800,高雄市,64950,1641,X
2026-05-22,R31,芒果-夏雪,800,高雄市,450,6,X
2026-05-22,R5,芒果-黑香金興,800,高雄市,6000,120,X
2026-05-22,R6,芒果-金煌,800,高雄市,40230,954,X
2026-05-22,S1,葡萄-巨峰,800,高雄市,94500,750,X
2026-05-22,SA3,蘿蔔-矸仔,800,高雄市,88735,9506,X
2026-05-22,SA4,蘿蔔-櫻桃,800,高雄市,3650,20,X
2026-05-22,SA7,蘿蔔-甜菜根,800,高雄市,8000,200,X
2026-05-22,SA9,蘿蔔-進口,800,高雄市,75488,4524,X
2026-05-22,SB1,胡蘿蔔-未洗,800,高雄市,7320,552,X
2026-05-22,SB2,胡蘿蔔-清洗,800,高雄市,16900,1000,7
2026-05-22,SB2,胡蘿蔔-清洗,800,高雄市,125150,9984,X
2026-05-22,SC1,馬鈴薯-本產,800,高雄市,90048,4063,X
2026-05-22,SC9,馬鈴薯-進口,800,高雄市,24300,854,X
2026-05-22,SD1,洋蔥-本產,800,高雄市,80878,4280,X
2026-05-22,SD9,洋蔥-進口,800,高雄市,69924,2695,X
2026-05-22,SE3,青蔥-大蔥,800,高雄市,1100,22,X
2026-05-22,SE5,青蔥-紅蔥頭,800,高雄市,17690,251,X
2026-05-22,SE6,青蔥-粉蔥,800,高雄市,144358,2517,X
2026-05-22,SF1,韭菜-白頭,800,高雄市,32150,417,X
2026-05-22,SF2,韭菜-韭菜黃,800,高雄市,16000,128,X
2026-05-22,SF3,韭菜-韭菜花,800,高雄市,15825,207,X
2026-05-22,SG2,大蒜-軟梗,800,高雄市,92980,1558,X
2026-05-22,SG4,大蒜-蔥蒜,800,高雄市,600,60,X
2026-05-22,SG5,大蒜-蒜頭,800,高雄市,50955,610,X
2026-05-22,SG6,大蒜-蒜仁,800,高雄市,36800,490,X
2026-05-22,SG7,大蒜-蒜瓣,800,高雄市,2050,40,X
2026-05-22,SH5,竹筍-烏殼綠,800,高雄市,37160,980,7
2026-05-22,SH5,竹筍-烏殼綠,800,高雄市,93750,1718,X
2026-05-22,SJ2,芋-檳榔心芋,800,高雄市,53510,924,X
2026-05-22,SL1,豆薯,800,高雄市,33010,1505,X
2026-05-22,SM1,牛蒡,800,高雄市,2900,100,X
2026-05-22,SN1,蓮藕,800,高雄市,43740,810,X
2026-05-22,SO0,甘薯-其他,800,高雄市,1300,125,X
2026-05-22,SO1,甘薯-臺農57號,800,高雄市,55295,3156,X
2026-05-22,SO2,甘薯-芋仔甘薯,800,高雄市,5575,575,X
2026-05-22,SO3,甘薯-臺農66號,800,高雄市,56650,3094,X
2026-05-22,SP1,薑-老薑,800,高雄市,39100,352,X
2026-05-22,SP2,薑-嫩薑,800,高雄市,14960,133,X
2026-05-22,SP3,薑-粉薑,800,高雄市,23000,238,X
2026-05-22,SQ1,茭白筍-帶殼,800,高雄市,90830,1318,X
2026-05-22,SQ3,茭白筍-去殼,800,高雄市,71646,564,X
2026-05-22,SU2,薯蕷-白薯蕷,800,高雄市,20100,201,X
2026-05-22,SU21,薯蕷-白薯蕷 人參,800,高雄市,10870,390,X
2026-05-22,SU9,薯蕷-進口,800,高雄市,14300,110,X
2026-05-22,SV1,蘆筍-白蘆筍,800,高雄市,600,4,X
2026-05-22,SV2,蘆筍-綠蘆筍,800,高雄市,56020,372,X
2026-05-22,SV3,蘆筍-蘆筍花,800,高雄市,1120,14,X
2026-05-22,SV92,蘆筍-進口 綠蘆筍,800,高雄市,32360,144,X
2026-05-22,SW1,球莖甘藍,800,高雄市,1460,200,X
2026-05-22,SX1,芽菜類-綠豆芽,800,高雄市,144780,4826,X
2026-05-22,SX2,芽菜類-黃豆芽,800,高雄市,19920,664,X
2026-05-22,SX3,芽菜類-豌豆芽,800,高雄市,16960,212,X
2026-05-22,SX4,芽菜類-苜蓿芽,800,高雄市,5600,70,X
2026-05-22,SZ8,香茅,800,高雄市,760,32,X
2026-05-22,T1,西瓜-大西瓜,800,高雄市,228250,11080,X
2026-05-22,T2,西瓜-無子西瓜,800,高雄市,1440,120,X
2026-05-22,T5,西瓜-黃肉,800,高雄市,21700,1600,X
2026-05-22,T7,西瓜-秀鈴,800,高雄市,1020,119,X
2026-05-22,V1,甜瓜-美濃,800,高雄市,4507.5,345,X
2026-05-22,W1,洋香瓜-網狀紅肉,800,高雄市,8760,252,X
2026-05-22,X69,蘋果-富士進口,800,高雄市,559500,7060,X
2026-05-22,Y1,桃子-水蜜桃,800,高雄市,31748.5,280,X
2026-05-22,Y3,桃子-甜桃,800,高雄市,46800,504,X
2026-05-22,Y5,桃子-福壽桃,800,高雄市,60000,834,X
2026-05-22,Y9,桃子-進口,800,高雄市,492000,1279,X
2026-05-22,FA1,黃秋葵,900,屏東市,45125,2515,X
2026-05-22,FB1,花椰菜-青梗,900,屏東市,141661,4885,X
2026-05-22,FB2,花椰菜-白梗,900,屏東市,500000,25000,X
2026-05-22,FC1,胡瓜-黑刺,900,屏東市,118138,5899,X
2026-05-22,FD1,花胡瓜,900,屏東市,75049,3864,X
2026-05-22,FE1,冬瓜-白皮,900,屏東市,45964,6771,X
2026-05-22,FF0,絲瓜-其他,900,屏東市,1020,96,X
2026-05-22,FF1,絲瓜,900,屏東市,137736,8869,X
2026-05-22,FG1,苦瓜-白大米,900,屏東市,109515,5969,X
2026-05-22,FG2,苦瓜-青大米,900,屏東市,3293,118,X
2026-05-22,FG3,苦瓜-山苦瓜,900,屏東市,7855,444,X
2026-05-22,FG4,苦瓜-翠綠,900,屏東市,8027,394,X
2026-05-22,FH1,扁蒲-長形,900,屏東市,270,54,X
2026-05-22,FH3,扁蒲-花蒲,900,屏東市,3507,717,X
2026-05-22,FH4,扁蒲-梨子蒲,900,屏東市,1200,200,X
2026-05-22,FI0,茄子-其他,900,屏東市,600,120,X
2026-05-22,FI2,茄子-麻荸茄,900,屏東市,47367,3309,X
2026-05-22,FI3,茄子-日本種,900,屏東市,600,40,X
2026-05-22,FJ3,番茄-牛番茄,900,屏東市,184330.8,3189,X
2026-05-22,FK3,甜椒-新香,900,屏東市,1528,45,X
2026-05-22,FK4,甜椒-彩色種,900,屏東市,1964,64,X
2026-05-22,FK41,甜椒-彩色種 紅色,900,屏東市,15202,542,X
2026-05-22,FK42,甜椒-彩色種 黃色,900,屏東市,15405,626,X
2026-05-22,FK5,甜椒-青椒,900,屏東市,75727,2138,X
2026-05-22,FK6,甜椒-水果彩椒,900,屏東市,1080,108,X
2026-05-22,FL1,豌豆-白花,900,屏東市,29660,1483,X
2026-05-22,FL6,豌豆-甜豌豆,900,屏東市,2640,24,X
2026-05-22,FM2,菜豆-青色,900,屏東市,19766,912,X
2026-05-22,FN1,敏豆-白豆,900,屏東市,35952,646,X
2026-05-22,FN5,敏豆-醜豆,900,屏東市,16345,292,X
2026-05-22,FR1,青花苔,900,屏東市,1696.5,135,X
2026-05-22,FR9,青花苔-進口,900,屏東市,38467.7,803,X
2026-05-22,FT1,南瓜-木瓜形,900,屏東市,14344,852,X
2026-05-22,FT11,南瓜-木瓜型 阿成,900,屏東市,26789,1641,X
2026-05-22,FT5,南瓜-青如意,900,屏東市,78820,3326,X
2026-05-22,FT7,南瓜-栗子,900,屏東市,5718,268,X
2026-05-22,FT97,南瓜-進口 栗子,900,屏東市,2700,90,X
2026-05-22,FU1,隼人瓜,900,屏東市,10060,860,X
2026-05-22,FV1,辣椒-紅小,900,屏東市,3949,189,X
2026-05-22,FV2,辣椒-青小,900,屏東市,168,14,X
2026-05-22,FV4,辣椒-朝天椒,900,屏東市,9040,308,X
2026-05-22,FV5,辣椒-青龍,900,屏東市,5105,100,X
2026-05-22,FV6,辣椒-糯米椒,900,屏東市,5175,60,X
2026-05-22,FX2,虎豆-福豆,900,屏東市,540,12,X
2026-05-22,FY4,玉米-玉米筍,900,屏東市,5237,135,X
2026-05-22,FY41,玉米-玉米筍 帶殼,900,屏東市,21342,1805,X
2026-05-22,FY6,玉米-甜軟殼,900,屏東市,12160,700,X
2026-05-22,FY8,玉米-白龍王,900,屏東市,800,60,X
2026-05-22,LA1,甘藍-初秋,900,屏東市,349933.8,19397,X
2026-05-22,LA6,甘藍-甘藍芽,900,屏東市,1999.2,34,X
2026-05-22,LA7,甘藍-改良尖,900,屏東市,47774,2630,X
2026-05-22,LA9,甘藍-進口,900,屏東市,20790,1800,X
2026-05-22,LB1,小白菜-土白菜,900,屏東市,8887.3,929,X
2026-05-22,LB2,小白菜-蚵仔白,900,屏東市,11238.2,1426,X
2026-05-22,LB3,小白菜-奶油白,900,屏東市,5798.2,486,X
2026-05-22,LC0,包心白-其他,900,屏東市,1420,110,X
2026-05-22,LC1,包心白-包白,900,屏東市,77153,8448,X
2026-05-22,LC3,包心白-包頭蓮,900,屏東市,3300,150,X
2026-05-22,LC6,包心白-冬白芽,900,屏東市,3248,70,X
2026-05-22,LC9,包心白-進口,900,屏東市,3628.5,525,X
2026-05-22,LD1,青江白菜-小梗,900,屏東市,13591.4,2434,X
2026-05-22,LE1,皇宮菜-小葉,900,屏東市,5499.1,325,X
2026-05-22,LF1,蕹菜-大葉,900,屏東市,17632,1098,X
2026-05-22,LF2,蕹菜-小葉,900,屏東市,11700,1155,X
2026-05-22,LG1,芹菜-青梗,900,屏東市,9996,833,X
2026-05-22,LG2,芹菜-白梗,900,屏東市,68175.2,1860,X
2026-05-22,LG3,芹菜-西洋芹菜,900,屏東市,3828.6,144,X
2026-05-22,LG9,芹菜-進口,900,屏東市,450,20,X
2026-05-22,LH1,菠菜-圓葉,900,屏東市,21820,1515,X
2026-05-22,LH2,菠菜-角葉,900,屏東市,98670,2800,X
2026-05-22,LH3,菠菜-甜菠菜,900,屏東市,500,20,X
2026-05-22,LI2,萵苣菜-結球萵,900,屏東市,8194.6,638,X
2026-05-22,LI3,萵苣菜-本島圓葉,900,屏東市,10758.6,717,X
2026-05-22,LI4,萵苣菜-本島尖葉,900,屏東市,4520,200,X
2026-05-22,LI5,萵苣菜-油麥菜,900,屏東市,51268,5005,X
2026-05-22,LI6,萵苣菜-蘿美,900,屏東市,7455.3,369,X
2026-05-22,LI9,萵苣菜-進口,900,屏東市,1472,240,X
2026-05-22,LI90,萵苣菜-進口 其他,900,屏東市,1310.4,208,X
2026-05-22,LI92,萵苣菜-進口 結球萵,900,屏東市,1390.4,208,X
2026-05-22,LJ1,芥菜-芥菜仁,900,屏東市,2520,120,X
2026-05-22,LJ3,芥菜-大芥菜,900,屏東市,940,260,X
2026-05-22,LJ4,芥菜-小芥菜,900,屏東市,6080,466,X
2026-05-22,LK2,芥藍菜,900,屏東市,3180,800,X
2026-05-22,LK3,芥藍菜-芥藍芽,900,屏東市,8930.4,323,X
2026-05-22,LM2,莧菜-白莧菜,900,屏東市,5050,260,X
2026-05-22,LN1,油菜,900,屏東市,10971,1566,X
2026-05-22,LO1,甘薯葉,900,屏東市,3452.4,474,X
2026-05-22,LP1,芫荽,900,屏東市,11437.2,394,X
2026-05-22,LP2,九層塔,900,屏東市,4255,197,X
2026-05-22,LQ1,紅鳳菜-紅鳳菜,900,屏東市,329.6,29,X
2026-05-22,LT1,海菜-龍鬚菜,900,屏東市,17016.4,1508,X
2026-05-22,MD1,濕香菇,900,屏東市,7299.9,123,X
2026-05-22,MJ1,杏鮑菇,900,屏東市,9322.2,222,X
2026-05-22,MX1,其他菇類,900,屏東市,1160,20,X
2026-05-22,OA1,鹹菜-清心,900,屏東市,53312,6664,X
2026-05-22,OX1,其他,900,屏東市,1591006,133120,X
2026-05-22,SA1,蘿蔔-梅花,900,屏東市,4100,700,X
2026-05-22,SA3,蘿蔔-矸仔,900,屏東市,38962.9,8559,X
2026-05-22,SA7,蘿蔔-甜菜根,900,屏東市,3150,123,X
2026-05-22,SA9,蘿蔔-進口,900,屏東市,16380,1200,X
2026-05-22,SB1,胡蘿蔔-未洗,900,屏東市,968,114,X
2026-05-22,SB2,胡蘿蔔-清洗,900,屏東市,55630,3600,7
2026-05-22,SB2,胡蘿蔔-清洗,900,屏東市,9500,1100,X
2026-05-22,SC1,馬鈴薯-本產,900,屏東市,22676.6,1892,X
2026-05-22,SC9,馬鈴薯-進口,900,屏東市,9500,1200,X
2026-05-22,SD1,洋蔥-本產,900,屏東市,7928.8,370,X
2026-05-22,SD9,洋蔥-進口,900,屏東市,4492.8,396,X
2026-05-22,SE2,青蔥-北蔥,900,屏東市,16920,1280,X
2026-05-22,SE6,青蔥-粉蔥,900,屏東市,58161.2,2416,X
2026-05-22,SF1,韭菜-白頭,900,屏東市,25890,2623,X
2026-05-22,SF3,韭菜-韭菜花,900,屏東市,16987,276,X
2026-05-22,SG1,大蒜-硬梗,900,屏東市,30202,1531,X
2026-05-22,SG4,大蒜-蔥蒜,900,屏東市,1200,100,X
2026-05-22,SG5,大蒜-蒜頭,900,屏東市,540,12,X
2026-05-22,SH2,竹筍-綠竹筍,900,屏東市,249882,3801,X
2026-05-22,SH5,竹筍-烏殼綠,900,屏東市,77440,2120,X
2026-05-22,SJ2,芋-檳榔心芋,900,屏東市,5040,160,X
2026-05-22,SL1,豆薯,900,屏東市,4980,340,X
2026-05-22,SM1,牛蒡,900,屏東市,180,30,X
2026-05-22,SM9,牛蒡-進口,900,屏東市,2000,100,X
2026-05-22,SN1,蓮藕,900,屏東市,870,90,X
2026-05-22,SO0,甘薯-其他,900,屏東市,13375,1125,X
2026-05-22,SO1,甘薯-臺農57號,900,屏東市,22550,2000,X
2026-05-22,SO2,甘薯-芋仔甘薯,900,屏東市,4225,550,X
2026-05-22,SO3,甘薯-臺農66號,900,屏東市,10425,1200,X
2026-05-22,SP1,薑-老薑,900,屏東市,182465,16906,X
2026-05-22,SQ1,茭白筍-帶殼,900,屏東市,64811,1125,X
2026-05-22,SQ3,茭白筍-去殼,900,屏東市,2040,24,X
2026-05-22,SU2,薯蕷-白薯蕷,900,屏東市,15807,546,X
2026-05-22,SV2,蘆筍-綠蘆筍,900,屏東市,10848,105,X
2026-05-22,SW1,球莖甘藍,900,屏東市,1640,220,X
2026-05-22,SX1,芽菜類-綠豆芽,900,屏東市,3664,458,X
2026-05-21,rest,休市,104,台北二,0,0,休市
2026-05-21,rest,休市,109,台北一,0,0,休市
2026-05-21,rest,休市,220,板橋區,0,0,休市
2026-05-21,rest,休市,241,三重區,0,0,休市
2026-05-21,rest,休市,260,宜蘭市,0,0,休市
2026-05-21,rest,休市,338,桃農,0,0,休市
2026-05-21,rest,休市,400,台中市,0,0,休市
2026-05-21,469,藍莓-進口,800,高雄市,43500,90,X
2026-05-21,51,百香果-改良種,800,高雄市,95573.4,1356,X
2026-05-21,70,小番茄-其他,800,高雄市,30100,770,X
2026-05-21,72,小番茄-聖女,800,高雄市,118200,2344,X
2026-05-21,812,紅龍果-紅肉,800,高雄市,116600,1455,X
2026-05-21,839,櫻桃-進口,800,高雄市,50000,100,X
2026-05-21,859,榴槤-進口,800,高雄市,158992,940,X
2026-05-21,91,其他,800,高雄市,60960,1044,X
2026-05-21,A1,香蕉,800,高雄市,37500,1875,X
2026-05-21,A2,香蕉-芭蕉紅芭蕉,800,高雄市,12000,400,X
2026-05-21,B2,鳳梨-金鑽鳳梨,800,高雄市,162280,7400,X
2026-05-21,F1,雜柑-檸檬,800,高雄市,12400,260,X
2026-05-21,F4,雜柑-桔子,800,高雄市,9100,200,X
2026-05-21,FA1,黃秋葵,800,高雄市,26535,758,X
2026-05-21,FB1,花椰菜-青梗,800,高雄市,57080,1251,X
2026-05-21,FC1,胡瓜-黑刺,800,高雄市,84068,4288,X
2026-05-21,FD1,花胡瓜,800,高雄市,117589,4519,X
2026-05-21,FE1,冬瓜-白皮,800,高雄市,20205,1388,X
2026-05-21,FF0,絲瓜-其他,800,高雄市,1836,108,X
2026-05-21,FF1,絲瓜,800,高雄市,62418,1504,X
2026-05-21,FF2,絲瓜-角瓜,800,高雄市,4700,94,X
2026-05-21,FG1,苦瓜-白大米,800,高雄市,74306,2161,X
2026-05-21,FG2,苦瓜-青大米,800,高雄市,6624,438,X
2026-05-21,FG4,苦瓜-翠綠,800,高雄市,31760,1069,X
2026-05-21,FH3,扁蒲-花蒲,800,高雄市,16872,2020,X
2026-05-21,FH4,扁蒲-梨子蒲,800,高雄市,32714,1640,X
2026-05-21,FI1,茄子-胭脂茄,800,高雄市,8000,400,X
2026-05-21,FI2,茄子-麻荸茄,800,高雄市,74538,4086,X
2026-05-21,FJ1,番茄-黑柿,800,高雄市,62400,819,X
2026-05-21,FJ3,番茄-牛番茄,800,高雄市,163450,2690,X
2026-05-21,FK3,甜椒-新香,800,高雄市,12000,200,X
2026-05-21,FK4,甜椒-彩色種,800,高雄市,30,10,X
2026-05-21,FK41,甜椒-彩色種 紅色,800,高雄市,61226,789,X
2026-05-21,FK42,甜椒-彩色種 黃色,800,高雄市,73800,647,X
2026-05-21,FK5,甜椒-青椒,800,高雄市,74620,1400,X
2026-05-21,FK6,甜椒-水果彩椒,800,高雄市,9000,150,X
2026-05-21,FK94,甜椒-進口 彩色種,800,高雄市,2360,395,X
2026-05-21,FM2,菜豆-青色,800,高雄市,38705,890,X
2026-05-21,FN1,敏豆-白豆,800,高雄市,70984,724,X
2026-05-21,FN5,敏豆-醜豆,800,高雄市,6645,259,X
2026-05-21,FP1,萊豆-豆莢,800,高雄市,22400,330,X
2026-05-21,FR9,青花苔-進口,800,高雄市,133447.6,2389,X
2026-05-21,FT11,南瓜-木瓜型 阿成,800,高雄市,78720,2608,X
2026-05-21,FT12,南瓜-木瓜型 阿嬌,800,高雄市,9750,325,X
2026-05-21,FT2,南瓜-圓形,800,高雄市,14800,480,X
2026-05-21,FT5,南瓜-青如意,800,高雄市,82490,1539,X
2026-05-21,FT7,南瓜-栗子,800,高雄市,42800,1450,X
2026-05-21,FT72,南瓜-栗子 小黑,800,高雄市,8550,1000,X
2026-05-21,FU1,隼人瓜,800,高雄市,7200,592,X
2026-05-21,FU2,隼人瓜-瓜苗,800,高雄市,11900,180,X
2026-05-21,FV1,辣椒-紅小,800,高雄市,43360,558,X
2026-05-21,FV4,辣椒-朝天椒,800,高雄市,49720,940,X
2026-05-21,FV6,辣椒-糯米椒,800,高雄市,40785,344,X
2026-05-21,FY41,玉米-玉米筍 帶殼,800,高雄市,41660,1854,X
2026-05-21,FY5,玉米-糯米黑,800,高雄市,39130,1387,X
2026-05-21,FY6,玉米-甜軟殼,800,高雄市,37390,1270,X
2026-05-21,FY8,玉米-白龍王,800,高雄市,11200,224,X
2026-05-21,FZ2,落花生-熟,800,高雄市,9800,140,X
2026-05-21,G3,酪梨,800,高雄市,21600,270,X
2026-05-21,G49,奇異果-進口,800,高雄市,177002,1060,X
2026-05-21,I1,木瓜-網室紅肉,800,高雄市,236840,7988,X
2026-05-21,I4,木瓜-青木瓜,800,高雄市,19500,780,X
2026-05-21,J1,荔枝-玉荷包,800,高雄市,218200,1478,X
2026-05-21,LA1,甘藍-初秋,800,高雄市,627362,28270,X
2026-05-21,LA7,甘藍-改良尖,800,高雄市,38770,2150,X
2026-05-21,LA9,甘藍-進口,800,高雄市,55798.2,3762,X
2026-05-21,LB0,小白菜-其他,800,高雄市,992,420,X
2026-05-21,LB1,小白菜-土白菜,800,高雄市,64430,2298,X
2026-05-21,LB2,小白菜-蚵仔白,800,高雄市,79760,4170,X
2026-05-21,LB3,小白菜-奶油白,800,高雄市,12000,400,X
2026-05-21,LC1,包心白-包白,800,高雄市,176445,9570,X
2026-05-21,LC93,包心白菜-進口 包頭蓮 ,800,高雄市,233991.5,7974,X
2026-05-21,LD1,青江白菜-小梗,800,高雄市,95620,4276,X
2026-05-21,LE1,皇宮菜-小葉,800,高雄市,14990,460,X
2026-05-21,LF2,蕹菜-小葉,800,高雄市,99080,2196,X
2026-05-21,LG2,芹菜-白梗,800,高雄市,70280,1247,X
2026-05-21,LG3,芹菜-西洋芹菜,800,高雄市,17100,620,X
2026-05-21,LG9,芹菜-進口,800,高雄市,1690,130,X
2026-05-21,LH1,菠菜-圓葉,800,高雄市,1880,200,X
2026-05-21,LH2,菠菜-角葉,800,高雄市,127040,2009,X
2026-05-21,LI2,萵苣菜-結球萵,800,高雄市,25000,500,X
2026-05-21,LI3,萵苣菜-本島圓葉,800,高雄市,16540,403,X
2026-05-21,LI5,萵苣菜-油麥菜,800,高雄市,137560,10900,X
2026-05-21,LI6,萵苣菜-蘿美,800,高雄市,12000,200,X
2026-05-21,LJ4,芥菜-小芥菜,800,高雄市,13920,620,X
2026-05-21,LK2,芥藍菜,800,高雄市,49240,1180,X
2026-05-21,LK3,芥藍菜-芥藍芽,800,高雄市,31000,350,X
2026-05-21,LM2,莧菜-白莧菜,800,高雄市,24400,580,X
2026-05-21,LN1,油菜,800,高雄市,22000,1140,X
2026-05-21,LO1,甘薯葉,800,高雄市,124615,4310,X
2026-05-21,LP1,芫荽,800,高雄市,18520,490,X
2026-05-21,LP2,九層塔,800,高雄市,28400,650,X
2026-05-21,LT2,海菜-海帶,800,高雄市,16285,307,X
2026-05-21,MA1,洋菇,800,高雄市,12000,80,X
2026-05-21,MC1,濕木耳,800,高雄市,17020,162,X
2026-05-21,MD1,濕香菇,800,高雄市,27200,220,X
2026-05-21,ME1,金絲菇-金針菇,800,高雄市,36200,850,X
2026-05-21,MI1,秀珍菇,800,高雄市,6300,70,X
2026-05-21,MJ1,杏鮑菇,800,高雄市,58200,618,X
2026-05-21,MK1,鴻喜菇,800,高雄市,13000,130,X
2026-05-21,ML1,珊瑚菇,800,高雄市,9000,90,X
2026-05-21,N2,李-桃接李,800,高雄市,8100,180,X
2026-05-21,N3,李-紅肉李,800,高雄市,79020,1053,X
2026-05-21,OA1,鹹菜-清心,800,高雄市,28000,700,X
2026-05-21,OA2,鹹菜-帶葉,800,高雄市,35930,1181,X
2026-05-21,OB1,雪里紅,800,高雄市,17200,500,X
2026-05-21,OD1,蘿蔔乾,800,高雄市,37670,716,X
2026-05-21,OE2,醃瓜-漬,800,高雄市,9060,151,X
2026-05-21,OH1,桶筍-麻竹筍,800,高雄市,24400,305,X
2026-05-21,OH2,桶筍-綠竹筍,800,高雄市,16200,180,X
2026-05-21,OH3,桶筍-桂竹筍,800,高雄市,18160,227,X
2026-05-21,OH4,桶筍-箭竹筍,800,高雄市,16800,112,X
2026-05-21,OI1,筍乾,800,高雄市,12390,177,X
2026-05-21,OI2,筍絲,800,高雄市,6100,122,X
2026-05-21,OI3,筍片,800,高雄市,3750,50,X
2026-05-21,OI4,筍茸,800,高雄市,8160,136,X
2026-05-21,OX1,其他,800,高雄市,342080,9328,X
2026-05-21,P1,番石榴-珍珠芭,800,高雄市,37600,1030,X
2026-05-21,Q2,蓮霧-子彈型,800,高雄市,6120,126,X
2026-05-21,R1,芒果-愛文,800,高雄市,554430,8409,X
2026-05-21,R2,芒果-玉文,800,高雄市,22920,516,X
2026-05-21,R3,芒果-本島,800,高雄市,95850,2169,X
2026-05-21,R31,芒果-夏雪,800,高雄市,1560,18,X
2026-05-21,R5,芒果-黑香金興,800,高雄市,5400,90,X
2026-05-21,R6,芒果-金煌,800,高雄市,57780,1386,X
2026-05-21,S1,葡萄-巨峰,800,高雄市,59200,390,X
2026-05-21,SA3,蘿蔔-矸仔,800,高雄市,86928,9903,X
2026-05-21,SA7,蘿蔔-甜菜根,800,高雄市,8000,200,X
2026-05-21,SA9,蘿蔔-進口,800,高雄市,10000,500,X
2026-05-21,SB1,胡蘿蔔-未洗,800,高雄市,5400,360,X
2026-05-21,SB2,胡蘿蔔-清洗,800,高雄市,39900,4300,7
2026-05-21,SB2,胡蘿蔔-清洗,800,高雄市,90300,5934,X
2026-05-21,SC1,馬鈴薯-本產,800,高雄市,73974,3233,X
2026-05-21,SC9,馬鈴薯-進口,800,高雄市,21655,837,X
2026-05-21,SD1,洋蔥-本產,800,高雄市,73782.8,4164,X
2026-05-21,SD9,洋蔥-進口,800,高雄市,69800,2610,X
2026-05-21,SE3,青蔥-大蔥,800,高雄市,1200,20,X
2026-05-21,SE5,青蔥-紅蔥頭,800,高雄市,17690,251,X
2026-05-21,SE6,青蔥-粉蔥,800,高雄市,120080,2106,X
2026-05-21,SF1,韭菜-白頭,800,高雄市,22088,294,X
2026-05-21,SF2,韭菜-韭菜黃,800,高雄市,32300,225,X
2026-05-21,SF3,韭菜-韭菜花,800,高雄市,16461,231,X
2026-05-21,SG2,大蒜-軟梗,800,高雄市,54680,860,X
2026-05-21,SG5,大蒜-蒜頭,800,高雄市,51000,590,X
2026-05-21,SG6,大蒜-蒜仁,800,高雄市,40770,526,X
